Movie ID,Title,Year,Genre
3456,balika badhu a.k.a. baby bride,1920,social
3476,vikram urvashi,1920,mythology
3474,sita swayamwar a.k.a. sita's marriage,1920,mythology
3473,shri rama janma,1920,mythology
3472,shri krishna leela,1920,mythology
3471,shakuntala,1920,mythology drama
3470,shakuntala,1920,mythology
3469,sairandhri,1920,mythology
3468,rama or maya,1920,mythology
3467,ram janma,1920,mythology
3475,the enchanted pills a.k.a. vichitra gutika,1920,social
3465,narasinha avtar,1920,mythology
3464,mrichhakatik,1920,
3463,mahabharata,1920,
3462,lava kusha,1920,mythology
3461,krishna sudama a.k.a. shri krishna sudama,1920,mythology
3460,katorabhar khoon a.k.a.the stinger stung a.k.a. zaheri saanp,1920,social
3459,kansa vadha a.k.a. end of the tyrant king,1920,mythology
3458,jalandhar vrinda a.k.a. sati tulsi vrinda,1920,mythology
3457,daksha yagna a.k.a. sati parvati,1920,mythology
3466,narsinh mehta,1920,devotional
3504,subhadra haran,1921,mythology
3503,shivratri,1921,mythology
3498,sant tukaram a.k.a. tukaram,1921,devotional
3501,salaam aleikum,1921,social
3499,sati madalsa,1921,mythology
3505,surekha haran a.k.a. the elopement of surekha a.k.a. surekha abhimanyu,1921,mythology
3502,shani prabhav,1921,mythology
3506,themuras & tehmuljee a.k.a. aflatoon,1921,social
3511,vikram satva pariksha,1921,mythology
3508,urvashi,1921,mythology
3509,valli thirumanam a.k.a. valli's wedding,1921,mythology
3510,valmiki,1921,mythology
3512,vishwamitra menaka,1921,mythology
3513,vishnu avatar a.k.a. the incarnations of lord vishnu,1921,mythology
3514,yashoda nandan a.k.a. yashoda's son a.k.a. shri radha krishna,1921,mythology
3497,rukmini satyabhama a.k.a. rukmini kalyanam a.k.a. rukmani sathyabhama a.k.a. the wedding of rukmani,1921,mythology
3507,tridandi sanyas,1921,mythology
3496,rukmini haran,1921,mythology
3500,sati sulochana,1921,mythology
3493,pundalik,1921,devotional
3495,ratnakar,1921,mythology
3477,behula,1921,mythology
3478,belgian emperor's visit to india,1921,documentary
3480,bilet pherat a.k.a. england returned,1921,social comedy
3481,chandrahasa,1921,devotional
3482,dabbur kelenkari,1921,
3483,dhruva charitra a.k.a. the story of dhruva,1921,mythology
3484,king gopichand a.k.a. gopichand,1921,legend
3479,bhakta vidur,1921,devotional
3486,jagat janani jagadamba a.k.a. ma durga a.k.a. mother durga,1921,mythology
3487,krishna kumar a.k.a. pradyumna,1921,mythology
3488,krishna maya,1921,mythology
3489,mahasati ansuya a.k.a. sati ansuya a.k.a. birth of shri dattatreya,1921,devotional
3490,meerabai a.k.a. mira bai,1921,devotional
3491,mohini,1921,devotional
3485,govardhan dhari,1921,mythology
3492,nal damayanti,1921,mythology
3557,sadhu aur shaitan,1922,comedy
3556,ratnavali a.k.a. ratnabali a.k.a. sea nymph of ceylon,1922,legend mythology
3555,ratnavali a.k.a. the lady from lanka,1922,legend mythology
3554,ramayana,1922,religious epic
3553,raja parikshit a.k.a. janmejaya's serpent sacrifice,1922,mythology
3550,princess budur a.k.a. rajkumari budur a.k.a. tale of kamar-al-zaman,1922,costume fantasy
3551,radha vilas,1922,mythology
3549,pitroddhar a.k.a. ganga the redeemer,1922,mythology
3548,pati bhakti a.k.a. pavitra leelavati a.k.a. husband worship,1922,social drama
3547,parsuram,1922,mythology
3558,sant namdev a.k.a. saint namdeo,1922,devotional
3552,raja bhoj,1922,legend
3559,sant sakhubai,1922,devotional
3568,shri satya narayan,1922,devotional
3561,sati anjani a.k.a. birth of hanuman,1922,biopic devotional
3562,sati toral,1922,devotional
3563,satya narayan,1922,
3564,sharmista devyani,1922,puranic drama
3565,shishupal vadh a.k.a. the killing of shishupal,1922,mythology
3566,shri ganesh janma a.k.a. ganesh avatar,1922,
3567,shri markandeya avtar a.k.a. shiv mahima a.k.a. devotion's reward,1922,devotional
3569,sukanya savitri,1922,devotional
3570,suryakumari,1922,costume
3571,tara the dancer a.k.a. nartaki tara,1922,social
3572,veer abhimanyu,1922,mythology
3573,virat parva,1922,mythology
3546,parikshit,1922,mythology
3560,sati a.k.a. kalighat a.k.a. daksha yagna a.k.a. origin of mahakali temple,1922,mythology
3545,pandavas in exile a.k.a. pandav vanavas,1922,mythology
3526,bimata a.k.a. bijoy basant a.k.a. stepmother,1922,social
3543,mahashweta kadambari a.k.a. shap sambhram,1922,mythology
3515,ahiravan mahiravan vadha,1922,mythology
3516,ajamil,1922,devotional
3517,andhare alo a.k.a. the influence of love,1922,social drama
3544,malati madhav,1922,mythology
3519,bhakta ambarish,1922,devotional
3520,bhakta shiromani a.k.a. rajrishi ambarish a.k.a. bhakta shiromani,1922,devotional
3521,bhartrahari a.k.a. king bhartrahari,1922,legend
3522,bhishma,1922,mythology
3523,bhishma bana shayya,1922,mythology
3524,bhishma pratigna,1922,mythology
3525,bidyasundar a.k.a. the lover's trance,1922,legend
3527,bisha briksha a.k.a. bishabriksha a.k.a. poison tree,1922,social drama
3528,bodana a.k.a. bhakta bodhana a.k.a. shri ranchhodrai,1922,legend devotional
3518,ashoka a.k.a. samrat ashoka,1922,historical
3530,devi todi,1922,devotional
3529,damaji a.k.a. bhakta damaji a.k.a. bhagwata bhakta damaji,1922,devotional
3542,laila majnu,1922,romantic legend
3541,lady teacher,1922,comedy
3539,kalidas,1922,biopic devotional
3538,jadunath,1922,legend
3537,indrajit  a.k.a. indrajit o lady teacher,1922,social
3540,karna a.k.a. deserted son of kunti,1922,mythology
3535,hara gouri a.k.a. lord shiva and parvati,1922,religious
3534,gangavataran a.k.a. bhagirathi ganga,1922,mythology
3533,draupadi veni bandhan a.k.a. the fall of the kauravas a.k.a. veni bandhan,1922,mythology
3532,draupadi swayamwar,1922,mythology
3531,doom of the yadavas a.k.a. yadav vinas,1922,mythology
3536,hari talika,1922,mythology
3608,shri krishna avatar,1923,religious
3600,raja gopichand,1923,legend
3601,raja mayurdhwaja,1923,mythology
3602,samudra madanam,1923,mythology
3603,sati narmada,1923,
3604,sati veermata a.k.a. pious veermata,1923,historical
3605,savitri a.k.a. savitri e satyvan   savitri satyvan,1923,mythology
3606,shishupal vadha a.k.a. the killing of shishupal,1923,mythology
3607,shri balkrishna a.k.a. the child krishna,1923,religious
3609,shri krishna bhakta peepaji,1923,devotional
3616,vaman avatar a.k.a. raja bali,1923,mythology
3611,shuk rambha a.k.a. shukh deo,1923,fantasy
3612,silent curse a.k.a. sati ka shaap,1923,legend
3613,sinhagad,1923,historical drama
3614,soul of a slave,1923,costume drama
3615,the catechist of kil arni,1923,religion
3617,vanraj chavdo a.k.a. vanraj chavda,1923,historical legend
3618,veer bhimsen,1923,mythology
3619,vratrasoor vadha,1923,mythology
3620,yayati,1923,devotional
3599,noorjehan a.k.a. light of the world a.k.a. nurjehan,1923,biopic historical
3610,shri krishna satyabhama a.k.a. krishna satyabhama a.k.a. samantak mani,1923,mythology
3598,minal devi a.k.a. the sin redeemed,1923,social
3592,life of lord buddha,1923,biopic religious
3596,matsya varah avtar,1923,mythology
3597,maya bazar,1923,mythology
3574,babruwahan,1923,mythology
3575,bhakta gora kumbhar a.k.a. gora kumbhar the devout,1923,
3576,bhakta sudhanva,1923,devotional
3577,buddha dev a.k.a. lord buddha,1923,biopic religious
3579,chintamoni,1923,devotional
3580,durvas shaap a.k.a. curse of durvas,1923,mythology
3581,gayatri mahatmya a.k.a. venukumar,1923,mythology
3582,guru dronacharya a.k.a. drona the teacher,1923,mythology
3583,guru machindranath a.k.a. streeyaraj a.k.a. the kingdom of women,1923,mythology
3584,goswami tulsidas,1923,biopic devotional
3578,champraj hada,1923,devotional
3586,jara sandha vadha,1923,mythology
3587,kamale kamini a.k.a. kamale kamani a.k.a. maid of the lotus,1923,mythology
3588,khokha babu a.k.a. khokababu,1923,social drama
3589,kirat arjuna,1923,mythology epic
3590,krishna arjuna yuddha,1923,mythology
3591,krishna toola,1923,mythology
3593,maan bhanjan a.k.a. honour retained a.k.a. all for love,1923,social drama
3594,mahananda a.k.a. sati mahananda,1923,devotional
3585,janak videhi a.k.a. king janak,1923,mythology
3595,matri sneha a.k.a. a mother's love,1923,social drama
3670,shah jehan a.k.a. shahjehan,1924,historical
3669,sati sone a.k.a. halaman jethvo,1924,devotional
3668,sati seeta,1924,religious
3667,sati sardarba,1924,devotional
3666,sati padmini a.k.a. beauty of rajasthan a.k.a. siege of chittor,1924,historical drama
3665,sanyasi,1924,social
3660,razia begum,1924,historical
3663,sadguni sushila a.k.a. sushila the virtuous a.k.a. triumph of truth,1924,true-life thriller drama
3661,repentance a.k.a. paap no pashchatap,1924,social
3659,ranakdevi,1924,historical
3658,raja harishchandra,1924,mythology
3657,ra mandlik,1924,historical
3671,shaitan pujari,1924,social
3664,samudra manthan a.k.a. the churning of the ocean a.k.a. ahankar vijaya,1924,mythology
3672,sharda,1924,social
3683,veer ahir,1924,legend
3674,sita shuddhi a.k.a. ram ravan yuddha a.k.a. the purification of sita,1924,religious
3688,wages of sin,1924,
3687,vikram charitra a.k.a. buddhibal,1924,legend
3686,vijaya a.k.a. victory a.k.a. vijay,1924,
3685,veer durgadas a.k.a. brave durgadas,1924,historical
3684,veer bharat,1924,costume
3656,prithviraj chouhan a.k.a. prithviraj chauhan,1924,historical
3673,shivaji's escape from agra a.k.a. shivajichi agryahun sutaka,1924,historical
3682,vasant prabha,1924,social
3680,turki hoor,1924,costume
3679,the debt of sin a.k.a. paap no fej,1924,
3678,sund and upsund,1924,mythology
3677,sharif badmash a.k.a. society scoundrel,1924,social
3676,sita vanvas a.k.a. uttar ramcharitra,1924,religious
3675,shri dnyaneshwar,1924,devotional
3681,usha swapna a.k.a. usha's dream,1924,mythology
3655,prithvi vallabh a.k.a. the lord of love and power,1924,historical
3662,sadevant savlinga,1924,costume
3653,patni pratap a.k.a. wife's achievement,1924,social
3634,gajendra moksham a.k.a. gajendra's nirvana,1924,mythology
3633,draupadi bhagya a.k.a. draupadi's fate,1924,mythology
3632,dhruva charitra a.k.a. the story of dhruva,1924,mythology
3631,datta janma a.k.a. sati ansuya,1924,devotional
3630,chandranath,1924,social
3629,chandragupta and mahatma chanakya a.k.a. chandragupta chanakya,1924,historical
3635,gomata a.k.a. sacred cow,1924,devotional
3627,bhakta sudhanva,1924,devotional
3625,bali yagna a.k.a. self-surrender at the feet of the master,1924,mythology
3624,bali yagna,1924,mythology
3623,bal shringee or bal shringi,1924,mythology
3622,atma bal a.k.a. sundar kamdar,1924,
3621,ashwathama,1924,mythology
3654,poona raided a.k.a. poona par hallo,1924,historical
3626,bismi sadi a.k.a. twentieth century,1924,social
3636,gul-e-bakavali,1924,legend
3628,chandan malayagiri,1924,
3638,jayadratha vadha,1924,mythology
3652,paper parinam a.k.a. crime and punishment,1924,social
3637,ishq no umedwar,1924,
3651,navi sethani a.k.a. kanya vikrya ni kahani,1924,social
3650,navin bharat a.k.a. new india a.k.a. naveen bharat,1924,social
3649,narsinh mehta,1924,biopic devotional
3647,nanda batrisi a.k.a. nand batrishi,1924,devotional
3646,municipal election a.k.a. municipal nivadnuk,1924,social
3648,nandanar a.k.a. bhakta nandan,1924,devotional
3644,manorama a.k.a. hridaya triputi,1924,social
3643,krishna kumari a.k.a. daughter of shripur,1924,costume
3642,kismet ka shikar a.k.a. victims of fate,1924,social
3641,karan ghelo a.k.a. karan waghela,1924,historical
3640,kalyan khajina a.k.a. the treasures of khajina,1924,
3639,kala naag a.k.a. triumph of justice a.k.a. kalyug ki sati,1924,
3645,mishar rani a.k.a. queen of mishar,1924,costume
3747,sati laxmi a.k.a. pious laxmi,1925,devotional
3741,rambha of rajnagar a.k.a. amdawad ni sethani,1925,social
3746,sant janabai,1925,devotional
3745,sansar chakra a.k.a. pehla pyar,1925,social
3744,syamantaka mani a.k.a. krishna under charge of theft,1925,mythology
3743,rana pratap,1925,historical
3742,rana hamir a.k.a. samrat hamir,1925,historical
3740,raja yogi a.k.a. the prince ascetic,1925,historical
3733,my wife a.k.a. mari dhaniyani,1925,social
3738,premanjali a.k.a. an offering of love,1925,social
3737,prabhavati,1925,historical
3736,pampered youth a.k.a. adooray chheley,1925,social
3735,noor-e-deccan a.k.a. light of the deccan,1925,historical
3734,naval sha hirjee,1925,legend
3732,mulraj solanki,1925,historical
3748,sati sreemantini,1925,mythology
3739,ra navghan a.k.a. raj bhakti a.k.a. vir pasali,1925,historical
3749,sati tara a.k.a. war between vali and sugriva a.k.a. vali sugriva yudh,1925,mythology
3766,verni vasulat a.k.a. sweet revenge,1925,social
3751,search for pandavs a.k.a. pandav shodh,1925,mythology
3731,mojili mumbai a.k.a. slaves of luxury,1925,
3768,yashodevi a.k.a. sacrifice,1925,historical
3767,vimla a.k.a. mother india,1925,social
3765,veer bala a.k.a. brave girl,1925,costume
3764,two untouchables a.k.a. dherni chokri,1925,social
3763,turki hoor a.k.a. beauty of a turkey girl,1925,social
3762,the noble scamp a.k.a. khandani khavis,1925,costume
3761,the exiled prince a.k.a. ujaint kumar,1925,
3760,the divine punishment a.k.a. deshna dushman a.k.a. rangilo rajvi,1925,costume
3759,suvarna,1925,
3758,sultaness of love,1925,costume
3757,social pirates a.k.a. mumbai ni mohini a.k.a. night side of bombay,1925,
3756,shri vatsa chinta,1925,mythology
3755,shanta,1925,social
3754,shanker lila,1925,religious
3753,shahala shah a.k.a. check to the king,1925,social
3752,seth sagalsha a.k.a. wealth and the world,1925,legend
3750,savkari pash a.k.a. indian shylock,1925,social
3730,mewadpati bappa rawal,1925,historical
3729,maya bazaar a.k.a. vatsala haran,1925,mythology
3698,charkha a.k.a. the spinning wheel a.k.a. anath abala,1925,social
3706,for mother's sake a.k.a. matri prem,1925,social
3705,five divine wands a.k.a. panchdanda,1925,fantasy
3703,devi ahilyabai,1925,historical devotional
3702,devadasi a.k.a. the bride of god,1925,costume
3701,cinema queen a.k.a. cinema ki rani,1925,social
3700,child widow a.k.a. bal vidhva,1925,social
3699,chhatrapati sambhaji,1925,historical
3697,chandrarao more,1925,historical
3696,chandrakant a.k.a. filial duty,1925,costume
3695,chalu zamana a.k.a. chalti duniya,1925,
3694,black thief a.k.a. kala chor,1925,costume
3693,bhadra bhamini a.k.a. test of chastity,1925,costume
3692,bajirao mastani,1925,historical
3691,baap kamai a.k.a. fortunes and fools,1925,social
3690,anant vrat,1925,mythology
3689,amarsinh daggar a.k.a. marwad's moti,1925,historical
3728,mahatma kabirdas,1925,devotional
3707,ghar jamai a.k.a. hen-pecked husband,1925,social
3708,gaud bangal a.k.a. magicians of bengal a.k.a. kamroo deshni kamini,1925,
3704,dream of life a.k.a. sansar swapna,1925,social
3710,handsome blackguard a.k.a. fankdo fituri,1925,costume
3727,looking for love a.k.a. sanam ni shodma,1925,social
3726,lanka ni laadi a.k.a. fairy of ceylon,1925,fantasy
3725,lalan vanjari,1925,legend
3724,kunj vihari,1925,mythology
3723,kulin kanta,1925,social
3722,krishna kumar a.k.a. sacho haqdar,1925,costume
3709,gul-e-anar a.k.a. 1001 nights,1925,fantasy
3720,kangal qaidi a.k.a. doomed soul,1925,social
3719,kamallata,1925,fantasy
3721,kashmiri sundari,1925,social
3711,hirji kamdar,1925,social
3717,kala chor a.k.a. the black thief,1925,costume
3716,justice,1925,social
3715,jaler meye a.k.a. the girl in prison a.k.a. fisher girl,1925,social
3714,jal kumari a.k.a. hoor-al-bahar,1925,fantasy
3713,indra sabha a.k.a. the royal court of indra,1925,fantasy
3712,hothal padmini,1925,costume
3718,kali nagin,1925,fantasy
3826,ram bharose a.k.a. perchance,1926,social
3827,ram rajya vijay a.k.a. the triumph of lord rama,1926,religious
3828,ramrajya vijay,1926,religious
3832,sarkari praser,1926,
3830,samrat shiladitya a.k.a. greatest sacrifice,1926,historicl
3831,sant eknath a.k.a. saint of paithan,1926,devotional
3825,ra kawat a.k.a. pranay milan,1926,historicl
3829,ratan manjari a.k.a. ratna manjari,1926,
3824,raja bhoj a.k.a. man and his destiny a.k.a. trial of destiny,1926,legend historical
3851,vanthel veshya a.k.a. flirting widow a.k.a. vanthel vidhwa,1926,action costume
3822,pyari mamta,1926,social
3821,punch mahabhuta,1926,social
3820,profulla a.k.a. prafulla,1926,social
3819,prahlad a.k.a. worshipper prahlad a.k.a. bhakta prahlad,1926,mythology
3818,panna ratna a.k.a. jewel of mewar,1926,legend
3817,pagal premi a.k.a. girl mad,1926,social
3816,neera a.k.a. beautiful snake of aravali,1926,fantasy
3814,mohini avatar a.k.a. mohini incarnation of god a.k.a. samudra manthan,1926,mythology
3833,sati jasma a.k.a. jasma odan,1926,devotional
3823,radha madhav,1926,religious
3834,sati menadevi a.k.a. costly couplet,1926,legend
3855,way of the world a.k.a. dagabaaz duniya,1926,social
3836,satyavijaya a.k.a. the triumph of youth,1926,social
3813,moon cursed by ganpati a.k.a. chaturthicha chandra,1926,mythology
3854,wandering phantom a.k.a. bhamto bhoot,1926,fantasy
3853,veer kesari a.k.a. brave kesari,1926,costume
3852,vasant bala,1926,costume
3850,typist girl a.k.a. why i became a christian,1926,social
3849,the victim a.k.a. bhool no bhog,1926,social
3848,the vamp a.k.a. yauvan chakra,1926,social
3847,the telephone girl a.k.a. telephone ni taruni,1926,social
3835,sati saroj a.k.a. shiyal ni kasoti,1926,devotional legend
3846,the pretender a.k.a. totayache bund,1926,historical
3844,tai teleen a.k.a. tayi teleen,1926,historical
3843,sweet adversity a.k.a. panima aag,1926,fantasy
3842,society butterfly a.k.a. khubsurat bala,1926,costume
3841,slaves of custom,1926,social
3840,shirin farhad a.k.a. at the altar of love,1926,legend romance
3839,sheesh mahal,1926,costume
3838,shah-e-jungle a.k.a. king of forest,1926,action costume
3837,saurashtra veer,1926,costume
3845,telephone girl,1926,
3812,midnight rider a.k.a. pahadi pindharo,1926,costume
3815,mumtaz mahal,1926,historical
3810,marriage market a.k.a. lagn ke lilam,1926,social
3787,dhanurbhanga a.k.a. the marriage of janaki a.k.a. janaki swayamwara,1926,mythology
3786,dharma patni a.k.a. the wife,1926,social
3785,dha cha maa a.k.a. murder of narayanrao peshwa,1926,historical
3784,delhi no thug a.k.a. thief of delhi,1926,costume
3783,cinema queen a.k.a. love's sacrifice a.k.a. cinema queen,1926,social
3782,chatra bakavli,1926,fantasy
3781,burkhawali a.k.a. veiled enemy,1926,
3780,bulbule paristan a.k.a. the nightingale from the land of fairies,1926,fantasy
3778,bolti bulbul a.k.a. the talking nightingale a.k.a. shahi fakir,1926,fantasy
3777,bhasmasur vadh a.k.a. prithvi putra,1926,social
3776,bhakta prahlad a.k.a. devout prahlad,1926,devotional
3775,bhagwa zenda a.k.a. the orange flag,1926,historical
3774,balaji nimbalkar,1926,historical
3773,asha a.k.a. hope a.k.a. andhli phool wali,1926,social
3772,amar asha a.k.a. immortal hope,1926,historical
3771,ajab kumari,1926,costume
3770,a crown for two days a.k.a. be din nu badshah,1926,social
3811,mena kumari,1926,costume
3769,abala rani a.k.a. the queen who would not speak,1926,abola
3788,dil aram,1926,historical
3789,dulari,1926,historical
3779,briefless barrister,1926,social
3791,fearless phantom a.k.a. andher nagri a.k.a. delhi no dodh chhel,1926,costume
3790,dagabaaz duniya a.k.a. way of the world,1926,social
3808,madhav kam kundala,1926,legend
3807,madan kala,1926,fantasy
3806,love is blind a.k.a. raja ne gami te rani,1926,social
3805,lion of mewar a.k.a. diwan bhamansha,1926,historical
3803,keechak vadh,1926,mythology
3802,kataryu gap,1926,social
3801,kashmeera a.k.a. enemy's daughter,1926,costume
3800,kalabaaz ashaq a.k.a. wooing tactics,1926,social
3804,lakho vanjaro,1926,legend
3799,kacha devyani a.k.a. vidhyaharan,1926,mythological
3793,gaj gouri,1926,mythology
3794,gentleman loafer a.k.a. bhadraveshi goonda,1926,social
3795,golden lotus a.k.a. suvarna kamal,1926,mythology
3796,indrajal a.k.a. missing bracelet,1926,mythology
3792,for country's sake,1926,costume
3797,jaydev a.k.a. joydeb,1926,devotional
3798,jungle ni jadibuti a.k.a. love rewarded,1926,social
3809,manovijaya,1926,
3915,parsa eblis a.k.a. pavitra satan,1927,social
3924,sansar a.k.a. a phase of life,1927,social
3922,roop sundari a.k.a. ideal womanhood  a.k.a. adarsha veerangana,1927,social
3921,reshmi sari a.k.a. follies of the rich,1927,social
3920,raghunathrao and sarayubala,1927,semi-historical romance
3919,punarjanma a.k.a. incarnation,1927,costume
3918,princess laila,1927,costume
3917,prem ni pratima a.k.a. lovers,1927,
3916,pita pooja,1927,
3923,rukamangada mohini,1927,devotional
3907,mohana rani a.k.a. rani mohana a.k.a. chhelbatao,1927,
3913,netaji palkar a.k.a. beloved leader palkar,1927,historical
3912,nari ki nagan a.k.a. soul of a snake,1927,fantasy
3911,naqli rani a.k.a. sham queen,1927,costume
3910,nanand bhojai a.k.a. the victim of society,1927,social
3909,nala damayanti,1927,mythology
3908,muraliwala,1927,religious
3905,master stroke a.k.a. mardna gha,1927,social
3906,mohabbat ke musibat a.k.a. love and romance,1927,
3925,sati madri a.k.a. pious madri,1927,devotional
3914,pandav rajasuya yagam,1927,mythology
3926,sati savitri a.k.a. ideal wife,1927,social
3946,vilasi kanta a.k.a. flirting wife,1927,social
3928,satsang,1927,
3904,mahasati ansuya,1927,devotional
3948,why sons go astray a.k.a. surat no sahukar,1927,social
3947,wildcat of bombay a.k.a. mumbai ni biladi,1927,social
3945,veer garjana a.k.a. rewards of blind passion,1927,action costume
3944,vande mataram ashram,1927,social
3943,vadia dhor a.k.a. unpractical,1927,social
3942,trust your wife a.k.a. anun naam te bairi,1927,social
3941,thoratanchi kamla a.k.a. kamla of the thorats,1927,historical
3940,the mission girl a.k.a. christian kumari,1927,social
3927,sati savitri a.k.a. savitri satyavan a.k.a. ideal wife,1927,mythology
3939,the dancing girl a.k.a. gutter nu gulab,1927,social
3937,swadesh seva a.k.a. my country,1927,historical
3936,sindh ni sumari a.k.a. sumari of sind,1927,costume
3935,shrimati nalini a.k.a. mrs. nalini,1927,social
3934,shri krishna nardi,1927,religious
3933,shiraz-ud-dowla a.k.a. by sheer valour,1927,costume historical
3932,sheel prabhav a.k.a. glory of virtue,1927,
3931,sharad purnima a.k.a. a full moon night in spring,1927,social
3930,shankaracharya a.k.a. renaissance of hinduism,1927,devotional
3929,savaliya tandel,1927,
3938,tainted virtue a.k.a. karmaili kali,1927,social
3903,madalasa,1927,devotional
3865,be ghadi mouj a.k.a. pleasure mad,1927,social
3901,laila majnu a.k.a. laila and majnu,1927,legend romance
3876,dilfarosh a.k.a. merchant of hearts,1927,costume drama
3875,detective kumar,1927,social
3874,daya ni devi a.k.a. the nurse,1927,social
3873,dasavatar,1927,mythology
3872,daksha yagna,1927,devotional
3871,cultured criminal a.k.a.  sudheral shaitan,1927,social
3870,chandidas a.k.a. shree krishna's devotee,1927,devotional
3869,bhim sanjivan a.k.a. how bhim was brought back to life,1927,devotional
3868,bhedi trishul a.k.a. hidden treasure,1927,action
3877,draupadi vastraharan,1927,mythology
3867,bhaneli bhamini a.k.a. educated wife,1927,social
3864,bansari bala a.k.a. fairy of the flute,1927,fantasy
3863,balidan a.k.a. sacrifice,1927,social costume
3862,at the clang of fetters a.k.a. janjir ne jhankhare,1927,action
3861,asuri lalsa,1927,
3860,alibaba and the forty thieves a.k.a. alibaba chalis chor,1927,fantasy
3859,allah ka pyara,1927,
3858,alladin and his wonderful lamp a.k.a. alladdin ane jadui fanas,1927,fantasy
3857,a fair warrior a.k.a. shoor killedarin,1927,historical
3856,adbhoot khoon a.k.a. horrible murder,1927,
3902,lohika lilam a.k.a. soul of slave,1927,costume
3878,durgesh nandini,1927,romance legend
3866,bhakta sudama,1927,devotional
3880,e kon? a.k.a. who,1927,
3879,eighth incarnation a.k.a. krishna sambhav,1927,religious
3900,kul deepak a.k.a. born hero,1927,social
3899,kimti aansu a.k.a. precious tears,1927,social
3898,kicks of kismet a.k.a. naseeb ni lila,1927,social
3897,kalapani no kaidi a.k.a. return of kala naag,1927,costume
3895,krishnakanta's will a.k.a. krishnakanter will,1927,social
3894,keshavkant b.a. a.k.a. chastity versus unchastity,1927,social
3893,kala pahad a.k.a. masked teror,1927,costume
3892,kailash kumari a.k.a. sansar shatranj,1927,
3891,jewelled arrow a.k.a. poonam no chand a.k.a. ratna baan,1927,costume
3896,krishna sakha,1927,religious
3889,jaane-e-alam anjumanara,1927,fantasy
3888,hanuman janma a.k.a. the birth of hanuman,1927,religious
3887,gunsundari a.k.a. why husbands go astray,1927,social
3886,gulzar a.k.a. the horrors of slavery,1927,costume
3885,guarding angel,1927,social
3884,goddess of love,1927,
3883,glory of virtue a.k.a. sheel prabhav,1927,social
3882,gandharva kanya a.k.a. the reunion,1927,costume
3890,jana,1927,mythology
3881,fairy of delhi a.k.a. rangmahal ni ramani,1927,costume
4018,neelam manek a.k.a. the blue jewel,1928,social
4020,our hindustan a.k.a. our india a.k.a. amru hindustan,1928,
4021,padmalata a.k.a. lily in the mud,1928,costume
4022,pataal padmini a.k.a. the beauty from hell,1928,fantasy
4026,prisoners of love a.k.a. raj tarang,1928,costume
4024,pauper princess,1928,costume
4025,parshuram,1928,mythology
4027,puran bhagat,1928,devotional
4017,nara kesari a.k.a. lion of maharashtra,1928,historical
4023,patel ketu,1928,
4016,naag padmini,1928,devotional
4005,kichak vadha a.k.a. sairandhari,1928,mythology
4014,malhari martand,1928,
4013,magic valley a.k.a. maya mahal,1928,fantasy
4012,madhuri,1928,historical
4011,madalsa,1928,religious
4010,lure of lust a.k.a. moh-jaal,1928,
4009,love and romance a.k.a.  mohabbat ke musibat,1928,
4008,lakho fullani,1928,legend
4007,lady of the lake a.k.a. sarovar ki sundari,1928,fantasy
4006,kunji kishori,1928,
4004,kelor kirti,1928,comedy
4028,raj kumar a.k.a. raj kunwar,1928,
4015,maya mohini,1928,fantasy
4029,ram rajya viyoga,1928,religious
4003,katil kathlani a.k.a. la belle,1928,social
4031,rukmani haran,1928,mythology
4055,wise fool a.k.a. madan manjari,1928,costume
4054,wine of youth a.k.a. saundarya sura,1928,social
4053,wife and the vampire a.k.a. prem ane vaasna a.k.a. sansar nauka,1928,
4052,vishwamohini a.k.a. the enchantress,1928,social
4051,vile woman a.k.a. kal ratri nu khooni khanjar,1928,costume
4050,vigathakumaram a.k.a. the lost child,1928,social
4049,vengeance a.k.a. raj rang,1928,social action
4048,veerangana,1928,costume
4047,veer ramani,1928,costume
4046,vasavdatta,1928,historical
4045,vasant leela a.k.a. sons of the rich,1928,social
4030,roop basant a.k.a. madan mohana a.k.a. beautiful woman,1928,costume
4044,up-to-date a.k.a. akalna bardan,1928,social
4042,traitor a.k.a. namak haram,1928,historical
4041,the love flame,1928,social
4040,sneh jyoti a.k.a. love flame,1928,
4039,silver cloud a.k.a. varachat vidhwa,1928,socia
4038,shree krishna shishtai,1928,religious
4037,shree dwarkadheesh a.k.a. shri dwarkadhish,1928,devotional
4036,shasti ki shanti,1928,social
4035,shamsher pratigna,1928,costume
4034,second wife a.k.a. punarlagna ni patni,1928,social
4033,sarla a.k.a. sarala,1928,social
4032,sainted devil a.k.a. ek abla,1928,social
4043,udan tappu a.k.a. vagabond,1928,social
4002,karna the true battler a.k.a. maharathi karna,1928,mythology
4019,nishiddha phal a.k.a. forbidden fruit,1928,social
4000,khoon-e-nahak a.k.a. hamlet,1928,tragedy drama
3972,emperor ashok a.k.a. samrat ashok,1928,historical
3971,dreamland a.k.a. swarga vihar,1928,fantasy
3970,draupadi vastra haran a.k.a. the royal gambler,1928,mythology
3969,devdas,1928,social
3968,dev kanya a.k.a. daughter of god,1928,devotional
3967,detective kumar,1928,social
3966,destiny defied a.k.a. lekh par mekh,1928,social
3965,daughters of today a.k.a. prem pariksha,1928,social
3964,chatur kanta a.k.a. chatur kanya,1928,social
3963,chandravali a.k.a. the crown of virtue,1928,costume
3962,chandrahasa,1928,devotional
